id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
649742,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,c2581a2b-ce36-4308-9e84-dcf2603cf2e2,,153351,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Brickellia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Brickellia coulteri",2826,"A. Gray",Brickellia,,coulteri,,,Species,,,,,,,,"TF Daniel; M Butterwick",4097,1985-03-17,1985,3,17,76,,,"Shrub to 8dm; occasional","Sonoran desertscrub; upland; slopes, washes, dissected hills and flats at Mt. Base",,,,"Shrub to 8dm; occasional",,,"flowers & fruit",,,,,,USA,Arizona,Maricopa,,"South Mountains; unnamed south facing canyons at southeast end of range; Phoenix 15'",,33.3415,-112.022,,,"TRS: T01S R03E S14 E1/2, SW1/4; 23NE1/4; 14SE1/4",,,"+-0.5 miles, lat-long estimate                                                                      ",,,427,579,,,,1400-1900ft,,,Deanna,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c2581a2b-ce36-4308-9e84-dcf2603cf2e2,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=649742
654511,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,e4d8f426-313f-4f89-87a6-a2149e2e6035,,154574,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Lesquerella",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Lesquerella tenella",1201,"A. Nels.",Lesquerella,,tenella,,,Species,,,,,,,,"Daniel; Butterwick",4076,1985-03-17,1985,3,17,76,,,"Herb; corolla yellow; occasional","Sonoran desert scrub -Arizona Upland, slopes, washes, dissected hills and flats at mt. base",,,,"Herb; corolla yellow; occasional",,,"fr, fl",,,,,,USA,Arizona,Maricopa,,"South Mountains. Unnamed S-facing canyons at southeast end of range. Phoenix 15'",,33.3415,-112.022,,,"TRS: T01S R03E S14 E 1/2, SW 1/4; SEC 23, NE 1/4; SEC 14, SE 1/4",,,"+-0.5 miles, lat-long estimate                                                                      ",,,427,579,,,,1400-1900ft,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:e4d8f426-313f-4f89-87a6-a2149e2e6035,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=654511
659253,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,feeb9cd4-4ad7-44a2-99bc-462c8d79b8f1,,154279,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Nyctaginaceae|Acleisanthes",Plantae,Magnoliophyta,,Caryophyllales,Nyctaginaceae,"Acleisanthes longiflora",3296,"A. Gray",Acleisanthes,,longiflora,,,Species,,,,,,,,"T. F. Daniel; M. Butterwick",4105,1985-03-17,1985,3,17,76,,,"Subshrub to 3dm; rare","Sonoran Desertscrub; Arizona upland; slopes, washes, dissected hills and flats at mountain base",,,,"Subshrub to 3dm; rare",,,,,,,,,USA,Arizona,Maricopa,,"South Mountains; unnamed S-facing canyons at southeast end of range",,33.3415,-112.022,,,"TRS: T01S R03E S14 SE1/4",,,"+-0.5 miles, lat-long estimate                                                                      ",,,427,579,,,,1400-1900ft,,,roisan,"2018-03-08 09:09:23",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:feeb9cd4-4ad7-44a2-99bc-462c8d79b8f1,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=659253
659866,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,6f716974-089c-42e4-99b9-27e7bbb8bd6c,,154935,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Onagraceae|Camissonia|Camissonia claviformis",Plantae,Magnoliophyta,,Myrtales,Onagraceae,"Camissonia claviformis subsp. aurantiaca",11227,"(Munz) Raven",Camissonia,,claviformis,subsp.,aurantiaca,Subspecies,,,,,,,,"Daniel, T. F.",3968,1985-03-06,1985,3,6,65,,,"Herb; corollas white to pink; occasional in wash","Sonoran desertscrub, Arizona upland",,,,"Herb; corollas white to pink; occasional in wash",,,flowers,,,,,,USA,Arizona,Maricopa,,"South Mountains.  Canyons, rocky slopes, and wash on southeast portion of Mountains",,33.3415,-112.022,,,"TRS: T01S R03E S14 E 1/2",,,"+-0.5 miles, lat-long estimate                                                                      ",,,427,579,,,,1400-1900ft,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:6f716974-089c-42e4-99b9-27e7bbb8bd6c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=659866
668695,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,bfc3908d-48f7-49fe-8275-543ed5cef8eb,,154270,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Dalea",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Dalea mollis",1554,Benth.,Dalea,,mollis,,,Species,,,,,,,,"M.Butterwick; T.F.Daniel",4073,1985-03-17,1985,3,17,76,,,"Herb; Corolla purplish; rare.","Sonoran Desertscrub. Arizona upland. Slopes and washes, disturbed hills and flats  at mt. base.",,,,"Herb; Corolla purplish; rare.",,,flowers,,,,,,USA,Arizona,Maricopa,,"South Mountains. Unnamed south - facing canyons at southeast end of range. Phoenix 15' Quad.",,33.3415,-112.022,,,"TRS: T01S R03E S14 E 1/2 SW1/4, 23 NE 1/4 , 14 SE 1/4",,,"+-0.5 miles, lat-long estimate                                                                      ",,,427,579,,,,1400-1900ft,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:bfc3908d-48f7-49fe-8275-543ed5cef8eb,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=668695
691604,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,84c6dd88-89a6-4744-bbd4-a1af7c71b912,,154395,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Onagraceae|Camissonia|Camissonia claviformis",Plantae,Magnoliophyta,,Myrtales,Onagraceae,"Camissonia claviformis subsp. aurantiaca",11227,"(Munz) Raven",Camissonia,,claviformis,subsp.,aurantiaca,Subspecies,,,,,,,,"T. F. Daniel",3968,1985-03-06,1985,3,6,65,,,"Herb; corollas white to pink; occasional.","Sonoran Desertscrub, Arizona Upland. In wash.",,,,"Herb; corollas white to pink; occasional.",,,flowers,,,,,,USA,Arizona,Maricopa,,"South Mountains. Canyons, rocky slopes, and wash on southeast portion of Mountains",,33.3415,-112.022,,,"TRS: T01S R03E S14",,,"+-0.5 miles, lat-long estimate                                                                      ",,,427,579,,,,1400-1900ft,,,Raj,"2018-03-08 09:09:23",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:84c6dd88-89a6-4744-bbd4-a1af7c71b912,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=691604
698698,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,3c94e1a1-e7ad-4e26-9145-bbfaf92466a2,,153366,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Polemoniaceae|Gilia",Plantae,Magnoliophyta,,Ericales,Polemoniaceae,"Gilia flavocincta",2125,"A. Nels.",Gilia,,flavocincta,,,Species,,,,,,,,"T. F. Daniel",3969,1985-03-06,1985,3,6,65,,,"Herb; corolla pinkish; occasional.","Sonoran Desertscrub, Arizona Upland.",,,,"Herb; corolla pinkish; occasional.",,,flowers,,,,,,USA,Arizona,Maricopa,,"South Mountains. Canyons, rocky slopes, and wash on southeast portion of Mountains",,33.3415,-112.022,,,"TRS: T01S R03E S14",,,"+-0.5 miles, lat-long estimate                                                                      ",,,427,579,,,,1400-1900ft,,,Raj,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:3c94e1a1-e7ad-4e26-9145-bbfaf92466a2,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=698698
700266,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,aa2aef4b-6895-47bb-a1dd-db290d235cb9,,183853,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Sapindales|Simaroubaceae|Castela",Plantae,Magnoliophyta,,Sapindales,Simaroubaceae,"Castela emoryi",1167,"(A. Gray) Moran & Felger",Castela,,emoryi,,,Species,"JWB, 1998",,,,,,,"Wendy C. Hodgson; Tom Forster",5851,1990-07-27,1990,7,27,208,,,"Just a few shrubs here, plants 1-1.5m tall; woody; densely branched; thorny","At edge of development, in trashed out desert",,,,"Just a few shrubs here, plants 1-1.5m tall; woody; densely branched; thorny",,"Larrea tridentata, Olney tesota, Cercidium microphyllum",fruit,,,,,,USA,Arizona,Maricopa,,"Phoenix metropolitan area, near Ahwatukee; near 43rd Stret; off North Circle Drive; between Chandler Blvd. and Ray Road",,33.3417,-111.983,,,,,,"GEOLocate_032105; Medium precision","not reviewed",,335,,,,,1100ft,,,roisan,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:aa2aef4b-6895-47bb-a1dd-db290d235cb9,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=700266
744233,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,219a3659-1a9b-48a8-af10-91524b1098f5,,16926,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Lasthenia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Lasthenia californica",4033,"DC. ex Lindl.",Lasthenia,,californica,,,Species,,,,,,,,"F. S. Crosswhite",100,1960-02-18,1960,2,18,49,,,,"Flat area between two ridges; desert mountains",,,,,,,flowers,,,,,,USA,Arizona,Maricopa,,"7 miles southwest of Tempe; Phoenix",,33.3429,-111.995,,,,,,"GEOLocate_032105; High precision","not reviewed",,427,,,,,1400ft,,,Deanna,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:219a3659-1a9b-48a8-af10-91524b1098f5,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=744233
750509,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,71fc6917-fdd2-47c7-9822-382cd13acf11,,141203,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Perityle",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Perityle emoryi",2275,Torr.,Perityle,,emoryi,,,Species,"AM Powell & SC Yarborough, 1994",,,,,,,"D. Keil; H. Tate",915,1967-02-24,1967,2,24,55,,,,"Damp area at sides of sandy wash",,,,,,,flowers,,,,,,USA,Arizona,Maricopa,,"Wash west of Guadalupe Road, dead-end",,33.35,-112.03,,200,,,,"est. from locality data",,,685,685,,,,,,,Deanna,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:71fc6917-fdd2-47c7-9822-382cd13acf11,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=750509
752229,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,c1867e9b-8a08-49db-8214-961dab1d524b,,232029,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Malpighiales|Euphorbiaceae|Euphorbia",Plantae,Magnoliophyta,,Malpighiales,Euphorbiaceae,"Euphorbia polycarpa",10039,Benth.,Euphorbia,,polycarpa,,,Species,"Liz Makings","July 2012",,,,,,"L. R. Landrum",9595,1999-10-23,1999,10,23,296,,,"semi-erect herb","desert wash",,,,"semi-erect herb",,,,,,,,,USA,Arizona,Maricopa,,"Guadalupe entrance near golf course",,33.35,-112.03,,200,,,,"est. from locality data",,,685,685,,,,1200ft,,,jodi,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c1867e9b-8a08-49db-8214-961dab1d524b,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=752229
752343,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,54787e0f-2583-40b6-9495-d0baf86948e8,,48471,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Malpighiales|Euphorbiaceae|Euphorbia",Plantae,Magnoliophyta,,Malpighiales,Euphorbiaceae,"Euphorbia eriantha",3315,Benth.,Euphorbia,,eriantha,,,Species,"Michael J. Huft",,,,,,,"David Keil; Harry Tate",911,1967-02-24,1967,2,24,55,,,,"sandy wash",,,,,,,,,,,,,USA,Arizona,Maricopa,,"wash W of Guadalupe rd. dead-end",,33.35,-112.03,,200,,,,"est. from locality data",,,685,685,,,,,,,jodi,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:54787e0f-2583-40b6-9495-d0baf86948e8,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=752343
754547,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,cc48858b-c2d3-4fee-84e6-9b96cc42b07b,,27866,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Crossosomatales|Crossosomataceae|Crossosoma",Plantae,Magnoliophyta,,Crossosomatales,Crossosomataceae,"Crossosoma bigelovii",3568,"S. Watson",Crossosoma,,bigelovii,,,Species,"David Keil",,,,,,,"D. Keil; H. Tate",907,1967-02-24,1967,2,24,55,,,,"Under overhanging ledge of dried-up waterfall",,,,,,,flowers,,,,,,USA,Arizona,Maricopa,,"W of Guadalupe Road dead-end",,33.35,-112.03,,200,,,,"est. from locality data",,,685,685,,,,,,,Deanna,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:cc48858b-c2d3-4fee-84e6-9b96cc42b07b,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=754547
754996,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,d95985d9-b4b3-48d8-8102-1d14c6dff91a,,27319,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Trixis",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Trixis californica",2106,Kellogg,Trixis,,californica,,,Species,,,,,,,,"Elinor Lehto",623-b,1962-04-20,1962,4,20,110,,,,,,,,,,,flowers,,,,,,USA,Arizona,Maricopa,,"2.5 mi. W of Guadalupe Road entrance.",,33.35,-112.03,,200,,,,"est. from locality data",,,685,685,,,,1100ft,,,Theresa,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d95985d9-b4b3-48d8-8102-1d14c6dff91a,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=754996
2035857,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,0736374c-d158-440d-8920-795e3fdda518,,217216,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Solanales|Solanaceae|Lycium",Plantae,Magnoliophyta,,Solanales,Solanaceae,"Lycium andersonii",3873,"A. Gray",Lycium,,andersonii,,,Species,,,,,,,,"L. R. Landrum",9192,1998-02-22,1998,2,22,53,,,"Shrub in +/- uniform population; leaves slightly fleshly, not glandular","Desert Wash",,,,,,,,,,,,,USA,Arizona,Maricopa,,"South Mountain Park, SE corner ca. 1/4 miles W of 40th and San Gabriel.",,33.35052,-111.99873,WGS84,500,,,,,,,,,,,,,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:0736374c-d158-440d-8920-795e3fdda518,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=2035857
750490,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,49d6152a-e942-463f-b24b-a1cf4159a46e,,25988,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Perityle",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Perityle emoryi",2275,Torr.,Perityle,,emoryi,,,Species,"AM Powell & SC Yarborough, 1994",,,,,,,"Elinor Lehto",186,1962-03-17,1962,3,17,76,,,,"Dry desert",,,,,,,flowers,,,,,,USA,Arizona,Maricopa,,"0.8 mile W on Guadalupe Road",,33.35,-112.03,,200,,,,"est. from locality data",,,685,685,,,,,,,Deanna,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:49d6152a-e942-463f-b24b-a1cf4159a46e,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=750490
774565,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,f7565e15-1c01-4fd5-941a-c3db2ab7e642,,153354,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Baccharis",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Baccharis sarothroides",1364,"A. Gray",Baccharis,,sarothroides,,,Species,"David Bogler, 2006",,,,,,,"T.F. Daniel",4191,1985-03-30,1985,3,30,89,,,"shrub to 1m; rare","Sonoran desertscrub; Arizona upland",,,,"shrub to 1m; rare",,,,,,,,,USA,Arizona,Maricopa,,"South Mountains; Pima Canyon from trailhead to Hidden Valley.",,33.35,-112.02,,,"TRS: T1S R3E S12 SE 1/4",,,,,,488,634,,,,1600-2080ft,,,Carlos,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:f7565e15-1c01-4fd5-941a-c3db2ab7e642,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=774565
657035,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,6c606622-ea25-4df3-830a-353e5e894809,,217214,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Amaranthaceae|Atriplex",Plantae,Magnoliophyta,,Caryophyllales,Chenopodiaceae,"Atriplex semibaccata",138,"R. Br.",Atriplex,,semibaccata,,,Species,,,,,,,,"L. R. Landrum",9194,1998-02-22,1998,2,22,53,,,"Low herb along ground","Waste ground",,,,"Low herb along ground",,,,,,,,,USA,Arizona,Maricopa,,"Tempe; at corner of Ray and Priest",,33.35,-111.964,,,,,,,,,366,377,,,,1200ft,,,roisan,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:6c606622-ea25-4df3-830a-353e5e894809,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=657035
770539,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,27817035-8d7c-478c-bd4c-866279ffe949,,223120,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Nyctaginaceae|Boerhavia",Plantae,Magnoliophyta,,Caryophyllales,Nyctaginaceae,"Boerhavia coccinea",1258,"P. Mill.",Boerhavia,,coccinea,,,Species,"Liz Makings",,,,,,,"C. W. McLellan; L. L. Stitt",582,1935-08-10,1935,8,10,222,,,,,,,,,,,,,,,,,USA,Arizona,Maricopa,,"Tempe, Roadside near the new bridge.",,33.35,-111.964,,,,,,,,,377,377,,,,,,,Theresa,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:27817035-8d7c-478c-bd4c-866279ffe949,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=770539
711001,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,30a3cc3d-25fb-4f71-8ffe-17b44847ceab,,32622,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Lamiaceae|Hyptis",Plantae,Magnoliophyta,,Lamiales,Lamiaceae,"Hyptis emoryi",884,Torr.,Hyptis,,emoryi,,,Species,"Gretchen Walters, 1999",,,,,,,"Mary Meyer",s.n.,1948-02-29,1948,2,29,60,,,,,,,,,,,flowers,,,,,,USA,Arizona,Maricopa,,"South Mountains, Hidden Valley.",,33.352603,-112.019398,WGS84,300,,,,"est. from locality data",,,,,,,,,,,Vidya,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:30a3cc3d-25fb-4f71-8ffe-17b44847ceab,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=711001
11062446,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,bc8f3e8a-ac76-428c-afd2-c2752cf0474f,ASU0102559,10226,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Cactaceae|Opuntia",Plantae,Magnoliophyta,,Caryophyllales,Cactaceae,"Opuntia acanthocarpa",10031,"Engelm. & Bigelow",Opuntia,,acanthocarpa,,,Species,"D. J. Pinkava, 1976",,,,,,,"Elinor Lehto",629,1962-04-20,1962,4,20,110,,,,,,,,,,,flowers,,,,,,USA,Arizona,Maricopa,,"South Mountain Park; 2.5 miles from entrance (Guadalupe Road)",,33.353463,-112.016308,WGS84,1749,,,,"est. from locality data",,,,,,,,,,,roisan,"2018-03-12 17:05:42",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:bc8f3e8a-ac76-428c-afd2-c2752cf0474f,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=11062446
715161,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,d8b7747a-54b7-4550-a006-313f93bc4f4e,,65577,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Cryptantha|Cryptantha maritima",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Cryptantha maritima var. pilosa",12664,"I.M. Johnston",Cryptantha,,maritima,var.,pilosa,Variety,"Jeff Brasher, 2001",,,,,,,"N. H. Russell",11207,1960-03-15,1960,3,15,75,,,,"N-facing, open desert slope",,,,,,,flowers,,,,,,USA,Arizona,Maricopa,,"4 miles west of Guadalupe, AZ; 5 miles south of Phoenix; east end of South Mountain",,33.354324,-112.010128,WGS84,3758,,,,"est. from locality data",,,,,,,,,,,Roisan,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d8b7747a-54b7-4550-a006-313f93bc4f4e,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=715161
2165097,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,37a93450-eea1-4a89-8b16-278db823dc01,,283548,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Solanales|Solanaceae|Lycium",Plantae,Magnoliophyta,,Solanales,Solanaceae,"Lycium fremontii",3878,"A. Gray",Lycium,,fremontii,,,Species,,,,,,,,"L. R. Landrum",7632,1992-01-19,1992,1,19,19,,,"leaves fleshy, flowers purple","Sonoran Desert, on north-facing slope among rocks",,,,,,,,,,,,,USA,Arizona,Maricopa,,"South Mountain Park; Pima (Guadalupe) Canyon ca. 1/8 mile below Hidden Valley",,33.3546,-112.0135,,,,,,,,,1921,,,,,,,,emaking,"2018-03-02 17:08:38",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:37a93450-eea1-4a89-8b16-278db823dc01,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=2165097
